Customer Reference,Club Name,Date Created,Order Quantity,Shipped Quantity,Unshipped Quantity,Shipping Date,Sales Order Header Status
1346386,Rush Minnesota,2025-01-17,8,8,0,2025-01-23,SHIPPED
1346390,Rush Minnesota,2025-01-17,2,2,0,2025-01-21,SHIPPED
1346391,Rush Minnesota,2025-01-17,9,9,0,2025-01-24,SHIPPED
1346392,Rush Minnesota,2025-01-17,10,10,0,2025-01-23,SHIPPED
1346396,Rush Quincy,2025-01-17,2,2,0,2025-01-21,SHIPPED
1346411,Rush North Carolina,2025-01-17,8,8,0,2025-01-22,SHIPPED
1346415,Rush Ct West,2025-01-17,8,8,0,2025-01-22,SHIPPED
1346428,Rush Iowa,2025-01-17,3,3,0,2025-01-23,SHIPPED
1346444,Rush East Penn,2025-01-17,16,16,0,2025-01-20,SHIPPED
1346446,Rush Minnesota,2025-01-17,6,6,0,2025-01-23,SHIPPED
1346448,Rush Minnesota,2025-01-17,3,3,0,2025-01-22,SHIPPED
1346455,Rush Ct East,2025-01-17,7,7,0,2025-01-22,SHIPPED
1346456,Rush Iowa,2025-01-17,3,3,0,2025-01-22,SHIPPED
1346477,Rush Pensacola Fc,2025-01-17,20,20,0,2025-01-27,SHIPPED
1346480,Rush Phoenix,2025-01-17,10,10,0,2025-01-23,SHIPPED
1346485,Rush Colorado,2025-01-17,4,4,0,2025-01-23,SHIPPED
1346486,Rush La Krewe Lafayette,2025-01-17,1,1,0,2025-01-27,SHIPPED
1346489,Rush Minnesota,2025-01-17,8,8,0,2025-01-22,SHIPPED
1346507,Rush Minnesota,2025-01-20,6,6,0,2025-01-24,SHIPPED
1346511,Rush Florida,2025-01-18,12,12,0,2025-01-24,SHIPPED
1346515,Rush Twin Cities,2025-01-18,7,7,0,2025-01-23,SHIPPED
1346522,Rush Minnesota,2025-01-18,6,6,0,2025-01-22,SHIPPED
1346550,Rush Union Georgia,2025-01-18,5,5,0,2025-01-24,SHIPPED
1346566,Rush Emerald Coast United,2025-01-18,2,2,0,2025-01-22,SHIPPED
1346581,Rush Twin Cities,2025-01-18,2,2,0,2025-01-23,SHIPPED
1346594,Rush Hillsboro,2025-01-18,12,12,0,2025-01-24,SHIPPED
1346597,Rush Chicago West,2025-01-18,7,7,0,2025-01-22,SHIPPED
1346599,Rush Alabama,2025-01-18,1,1,0,2025-01-22,SHIPPED
1346601,Rush Minnesota,2025-01-18,5,5,0,2025-01-22,SHIPPED
1346610,Rush Ny Syracuse,2025-01-18,6,6,0,2025-01-23,SHIPPED
1346611,Rush Minnesota,2025-01-18,6,6,0,2025-01-22,SHIPPED
1346614,Rush Colorado,2025-01-18,6,6,0,2025-01-22,SHIPPED
1346619,Rush Florida,2025-01-18,2,2,0,2025-01-23,SHIPPED
1346623,Rush Ny Syracuse,2025-01-18,4,4,0,2025-01-22,SHIPPED
1346624,Rush Tennessee Lobos,2025-01-18,8,8,0,2025-01-21,SHIPPED
1346627,Rush Minnesota,2025-01-18,4,4,0,2025-01-22,SHIPPED
1346628,Rush Flatirons,2025-01-18,10,10,0,2025-01-23,SHIPPED
1346638,Rush Tennessee Lobos,2025-01-18,2,2,0,2025-01-24,SHIPPED
1346644,Rush Florida,2025-01-18,3,3,0,2025-01-22,SHIPPED
1346645,Rush Minnesota,2025-01-18,4,4,0,2025-01-23,SHIPPED
1346647,Rush South Texas,2025-01-18,9,9,0,2025-01-23,SHIPPED
1346652,Rush West Texas,2025-01-18,3,3,0,2025-01-22,SHIPPED
1346657,Rush Ac Delray,2025-01-18,3,3,0,2025-01-22,SHIPPED
1346666,Rush Ct East,2025-01-18,7,7,0,2025-01-22,SHIPPED
1346671,Rush Canada,2025-01-18,10,10,0,2025-02-07,SHIPPED
1346675,Rush Ct East,2025-01-18,12,12,0,2025-01-23,SHIPPED
1346679,Rush Coastal Bayside,2025-01-18,3,3,0,2025-01-22,SHIPPED
1346680,Rush Quincy,2025-01-18,2,2,0,2025-01-22,SHIPPED
1346683,Rush Minnesota,2025-01-18,3,3,0,2025-01-22,SHIPPED
1346686,Rush Gateway,2025-01-18,1,1,0,2025-01-22,SHIPPED
1346698,Rush Coastal Bayside,2025-01-18,2,2,0,2025-01-22,SHIPPED
1346699,Rush Calico Hawks,2025-01-18,5,5,0,2025-01-23,SHIPPED
1346703,Rush Tennessee Lobos,2025-01-18,4,4,0,2025-01-23,SHIPPED
1346705,Rush Minnesota,2025-01-18,2,2,0,2025-01-22,SHIPPED
1346718,Rush Canada,2025-01-18,1,1,0,2025-02-07,SHIPPED
1346721,Rush Ny Syracuse,2025-01-18,2,2,0,2025-01-23,SHIPPED
1346722,Rush Chicago West,2025-01-18,4,4,0,2025-02-05,SHIPPED
1346723,Rush Virginia,2025-01-18,3,3,0,2025-01-30,SHIPPED
1346725,Rush New Jersey Santos,2025-01-18,6,6,0,2025-01-22,SHIPPED
1346742,Rush Iowa,2025-01-18,4,4,0,2025-01-23,SHIPPED
1346746,Rush Star Cincinnati,2025-01-18,11,11,0,2025-01-23,SHIPPED
1346747,Rush Quincy,2025-01-18,6,6,0,2025-01-23,SHIPPED
1346748,Rush Northern Colorado,2025-01-18,6,6,0,2025-01-22,SHIPPED
1346769,Rush Alaska,2025-01-19,2,2,0,2025-01-22,SHIPPED
1346795,Rush Fort Lauderdale,2025-01-19,1,1,0,2025-01-22,SHIPPED
1346799,Rush Maryland,2025-01-19,9,9,0,2025-01-24,SHIPPED
1346800,Rush Colorado,2025-01-19,4,4,0,2025-01-22,SHIPPED
1346819,Rush Mississippi,2025-01-19,1,1,0,2025-01-22,SHIPPED
1346823,Rush Wisconsin,2025-01-19,7,7,0,2025-01-22,SHIPPED
1346825,Rush Calico Hawks,2025-01-19,4,4,0,2025-01-22,SHIPPED
1346849,Rush Minnesota,2025-01-19,1,1,0,2025-01-22,SHIPPED
1346855,Rush Coastal Bayside,2025-01-19,5,5,0,2025-01-24,SHIPPED
1346862,Rush Colorado,2025-01-19,2,2,0,2025-01-21,SHIPPED
1346865,Rush Florida,2025-01-19,3,3,0,2025-01-21,SHIPPED
1346870,Rush Colorado,2025-01-19,3,3,0,2025-01-22,SHIPPED
1346871,Rush Union Georgia,2025-01-19,4,4,0,2025-01-24,SHIPPED
1346872,Rush Kansas,2025-01-19,5,5,0,2025-01-23,SHIPPED
1346881,Rush Union Georgia,2025-01-19,6,6,0,2025-01-24,SHIPPED
1346905,Rush Union Georgia,2025-01-19,4,4,0,2025-01-24,SHIPPED
1346910,Rush Minnesota,2025-01-19,9,9,0,2025-01-23,SHIPPED
1346918,Rush Virginia,2025-01-19,6,6,0,2025-01-23,SHIPPED
1346925,Rush Union Georgia,2025-01-19,5,5,0,2025-01-24,SHIPPED
1346938,Rush Union Georgia,2025-01-19,4,4,0,2025-01-23,SHIPPED
1346939,Rush Florida,2025-01-19,6,6,0,2025-01-23,SHIPPED
1346951,Rush Minnesota,2025-01-19,2,2,0,2025-01-22,SHIPPED
1346953,Rush Tennessee Lobos,2025-01-19,6,6,0,2025-01-22,SHIPPED
1346963,Rush Alabama,2025-01-21,1,1,0,2025-01-23,SHIPPED
1346964,Rush Minnesota,2025-01-21,2,2,0,2025-01-23,SHIPPED
1346967,Rush Quincy,2025-01-21,6,6,0,2025-01-23,SHIPPED
1346968,Rush Virginia,2025-01-21,5,5,0,2025-01-27,SHIPPED
1346974,Rush Missouri,2025-01-21,2,2,0,2025-01-23,SHIPPED
1346982,Rush Chicago West,2025-01-20,6,6,0,2025-01-22,SHIPPED
1346986,Rush Tennessee Lobos,2025-01-20,5,5,0,2025-01-23,SHIPPED
1346992,Rush Gateway,2025-01-20,7,7,0,2025-01-23,SHIPPED
1346994,Rush Kentucky,2025-01-20,8,8,0,2025-01-24,SHIPPED
1346995,Rush Pensacola Fc,2025-01-20,2,2,0,2025-01-23,SHIPPED
1347001,Rush Chicago Oswego,2025-01-20,1,1,0,2025-01-23,SHIPPED
1347005,Rush Ny Buffalo,2025-01-20,3,3,0,2025-01-31,SHIPPED
1347009,Rush Iowa,2025-01-20,3,3,0,2025-01-22,SHIPPED
1347011,Rush Ny Rochester,2025-01-20,3,3,0,2025-01-22,SHIPPED
1347018,Rush Calico Hawks,2025-01-20,4,4,0,2025-01-22,SHIPPED
1347022,Rush New Jersey Santos,2025-01-20,3,3,0,2025-01-22,SHIPPED
1347029,Rush Iowa,2025-01-20,4,4,0,2025-01-24,SHIPPED
1347030,Rush Minnesota,2025-01-20,6,6,0,2025-01-24,SHIPPED
1347033,Rush North Denver,2025-01-20,8,8,0,2025-01-23,SHIPPED
1347035,Rush Iowa,2025-01-20,5,5,0,2025-01-27,SHIPPED
1347061,Rush Missouri,2025-01-20,2,2,0,2025-01-24,SHIPPED
1347070,Rush Quincy,2025-01-20,11,11,0,2025-01-23,SHIPPED
1347076,Rush Florida,2025-01-21,4,4,0,2025-01-24,SHIPPED
1347091,Rush Union Georgia,2025-01-20,5,5,0,2025-01-24,SHIPPED
1347095,Rush Union Georgia,2025-01-20,4,4,0,2025-01-24,SHIPPED
1347110,Rush United Fc,2025-01-20,2,2,0,2025-01-23,SHIPPED
1347111,Rush Idaho,2025-01-20,4,4,0,2025-01-23,SHIPPED
1347114,Rush Florida,2025-01-20,6,6,0,2025-01-24,SHIPPED
1347145,Rush Union Georgia,2025-01-20,4,4,0,2025-01-24,SHIPPED
1347169,Rush Union Georgia,2025-01-20,2,2,0,2025-01-23,SHIPPED
1347170,Rush Minnesota,2025-01-20,12,12,0,2025-01-23,SHIPPED
1347177,Rush Minnesota,2025-01-20,2,2,0,2025-01-23,SHIPPED
1347196,Rush Minnesota,2025-01-20,6,6,0,2025-01-24,SHIPPED
1347203,Rush Chicago Oswego,2025-01-20,8,8,0,2025-01-23,SHIPPED
1347205,Rush Minnesota,2025-01-20,6,6,0,2025-01-22,SHIPPED
1347214,Rush Quincy,2025-01-20,4,4,0,2025-01-22,SHIPPED
1347233,Rush Iowa,2025-01-20,5,5,0,2025-01-24,SHIPPED
1347236,Rush Idaho,2025-01-20,3,3,0,2025-01-23,SHIPPED
1347239,Rush Idaho,2025-01-20,3,3,0,2025-01-23,SHIPPED
1347248,Rush Missouri,2025-01-20,2,2,0,2025-01-22,SHIPPED
1347259,Rush Florida,2025-01-20,2,2,0,2025-01-22,SHIPPED
1347276,Rush Twin Cities,2025-01-20,2,2,0,2025-01-23,SHIPPED
1347311,Rush Union Georgia,2025-01-21,3,3,0,2025-01-27,SHIPPED
1347312,Rush Florida,2025-01-21,1,1,0,2025-01-24,SHIPPED
1347313,Rush North Denver,2025-01-21,9,9,0,2025-01-24,SHIPPED
1347317,Rush Iowa,2025-01-21,5,5,0,2025-01-29,SHIPPED
1347331,Rush Iowa North,2025-01-21,6,6,0,2025-01-24,SHIPPED
1347335,Rush Tennessee Lobos,2025-01-21,4,4,0,2025-01-24,SHIPPED
1347343,Rush Union Georgia,2025-01-21,1,1,0,2025-01-23,SHIPPED
1347354,Rush Florida,2025-01-21,12,12,0,2025-01-24,SHIPPED
1347358,Rush Florida,2025-01-21,5,5,0,2025-01-27,SHIPPED
1347362,Rush Tennessee Lobos,2025-01-21,4,4,0,2025-01-23,SHIPPED
1347372,Rush Colorado,2025-01-21,12,12,0,2025-01-30,SHIPPED
1347379,Rush Florida,2025-01-21,6,6,0,2025-01-28,SHIPPED
1347380,Rush Idaho,2025-01-21,2,2,0,2025-01-27,SHIPPED
1347391,Rush Southwest Virginia,2025-01-21,3,3,0,2025-01-24,SHIPPED
1347420,Rush Iowa,2025-01-21,4,4,0,2025-01-27,SHIPPED
1347426,Rush Hawaii,2025-01-21,15,15,0,2025-01-29,SHIPPED
1347473,Rush North Carolina,2025-01-21,8,8,0,2025-01-27,SHIPPED
1347481,Rush Coastal Bayside,2025-01-21,3,3,0,2025-01-24,SHIPPED
1347482,Rush Union Georgia,2025-01-21,4,4,0,2025-01-27,SHIPPED
1347489,Rush Union Georgia,2025-01-21,5,5,0,2025-01-27,SHIPPED
1347492,Rush Tennessee Lobos,2025-01-21,4,4,0,2025-01-24,SHIPPED
1347494,Rush Tennessee Lobos,2025-01-21,6,6,0,2025-01-24,SHIPPED
1347497,Rush North Carolina,2025-01-21,7,7,0,2025-01-24,SHIPPED
1347501,Rush Union Georgia,2025-01-21,4,4,0,2025-01-24,SHIPPED
1347507,Rush Ct East,2025-01-21,8,8,0,2025-01-27,SHIPPED
1347526,Rush Idaho,2025-01-21,5,5,0,2025-01-24,SHIPPED
1347545,Rush Gateway,2025-01-21,16,16,0,2025-01-29,SHIPPED
1347547,Rush Florida,2025-01-21,8,8,0,2025-01-27,SHIPPED
1347548,Rush Chicago North Shore,2025-01-21,18,18,0,2025-01-24,SHIPPED
1347555,Rush Ny Albany,2025-01-21,11,11,0,2025-01-24,SHIPPED
1347568,Rush Hawaii,2025-01-22,2,2,0,2025-01-24,SHIPPED
1347572,Rush San Jose,2025-01-22,5,5,0,2025-01-27,SHIPPED
1347574,Rush Florida,2025-01-22,4,4,0,2025-01-27,SHIPPED
1347578,Rush Pensacola Fc,2025-01-22,3,3,0,2025-01-28,SHIPPED
1347585,Rush Iowa North,2025-01-22,5,5,0,2025-01-24,SHIPPED
1347587,Rush Kentucky,2025-01-22,3,3,0,2025-01-28,SHIPPED
1347594,Rush Twin Cities,2025-01-22,5,5,0,2025-01-27,SHIPPED
1347612,Rush Union Georgia,2025-01-22,5,5,0,2025-01-24,SHIPPED
1347614,Rush Missouri,2025-01-22,10,10,0,2025-01-27,SHIPPED
1347630,Rush Minnesota,2025-01-22,6,6,0,2025-01-24,SHIPPED
1347647,Rush Iowa,2025-01-22,4,4,0,2025-01-24,SHIPPED
1347655,Rush Canada,2025-01-22,10,10,0,2025-03-12,SHIPPED
1347664,Rush Minnesota,2025-01-22,2,2,0,2025-01-28,SHIPPED
1347666,Rush Alaska,2025-01-22,1,1,0,2025-01-24,SHIPPED
1347676,Rush Fremont,2025-01-22,4,4,0,2025-01-30,SHIPPED
1347694,Rush Pensacola Fc,2025-01-22,4,4,0,2025-01-27,SHIPPED
1347700,Rush Coastal Bayside,2025-01-22,3,3,0,2025-01-27,SHIPPED
1347707,Rush New Jersey Santos,2025-01-22,5,5,0,2025-01-23,SHIPPED
1347713,Rush New Jersey Santos,2025-01-22,3,3,0,2025-01-23,SHIPPED
1347715,Rush Minnesota,2025-01-22,4,4,0,2025-01-24,SHIPPED
1347716,Rush Coastal Bayside,2025-01-22,11,11,0,2025-01-28,SHIPPED
1347720,Rush Union Georgia,2025-01-22,3,3,0,2025-01-27,SHIPPED
1347722,Rush Idaho,2025-01-22,2,2,0,2025-01-28,SHIPPED
1347730,Rush Emerald Coast United,2025-01-22,1,1,0,2025-01-28,SHIPPED
1347749,Rush Ct East,2025-01-22,6,6,0,2025-01-27,SHIPPED
1347750,Rush Ct East,2025-01-22,6,6,0,2025-01-27,SHIPPED
1347763,Rush La Krewe Lafayette,2025-01-22,1,1,0,2025-01-27,SHIPPED
1347767,Rush Pensacola Fc,2025-01-22,8,8,0,2025-01-29,SHIPPED
1347773,Rush Union Georgia,2025-01-22,4,4,0,2025-01-29,SHIPPED
1347780,Rush Lvu,2025-01-22,1,1,0,2025-01-29,SHIPPED
1347781,Rush Union Georgia,2025-01-22,4,4,0,2025-01-28,SHIPPED
1347783,Rush San Jose,2025-01-22,11,11,0,2025-01-27,SHIPPED
1347784,Rush Ct Select,2025-01-22,5,5,0,2025-01-27,SHIPPED
1347785,Rush Chicago North,2025-01-22,2,2,0,2025-01-28,SHIPPED
1347789,Rush North Carolina,2025-01-22,9,9,0,2025-01-27,SHIPPED
1347790,Rush Gateway,2025-01-22,4,4,0,2025-01-28,SHIPPED
1347794,Rush Fort Lauderdale,2025-01-22,8,8,0,2025-01-27,SHIPPED
1347807,Rush Ac Delray,2025-01-22,2,2,0,2025-01-24,SHIPPED
1347818,Rush Florida,2025-01-22,2,2,0,2025-01-27,SHIPPED
1347824,Rush Mountain,2025-01-22,4,4,0,2025-01-28,SHIPPED
1347825,Rush Union Georgia,2025-01-22,12,12,0,2025-01-31,SHIPPED
1347828,Rush Pensacola Fc,2025-01-22,1,1,0,2025-01-27,SHIPPED
1347839,Rush Idaho,2025-01-22,4,4,0,2025-01-28,SHIPPED
1347844,Rush Florida,2025-01-22,4,4,0,2025-01-27,SHIPPED
1347847,Rush Idaho,2025-01-22,5,5,0,2025-01-27,SHIPPED
1347850,Rush Ny Select,2025-01-22,11,11,0,2025-01-29,SHIPPED
1347893,Rush Hillsboro,2025-01-23,4,4,0,2025-01-30,SHIPPED
1347895,Rush Chicago North,2025-01-23,6,6,0,2025-01-27,SHIPPED
1347901,Rush Florida,2025-01-23,4,4,0,2025-01-28,SHIPPED
1347907,Rush Union Georgia,2025-01-23,4,4,0,2025-01-28,SHIPPED
1347911,Rush Coastal Perdido,2025-01-23,2,2,0,2025-01-29,SHIPPED
1347922,Rush Kansas,2025-01-23,1,1,0,2025-01-28,SHIPPED
1347923,Rush Florida,2025-01-23,4,4,0,2025-01-27,SHIPPED
1347934,Rush Ct West,2025-01-23,10,10,0,2025-01-30,SHIPPED
1347938,Rush Tennessee Lobos,2025-01-23,3,3,0,2025-01-27,SHIPPED
1347944,Rush Florida,2025-01-23,3,3,0,2025-01-28,SHIPPED
1347950,Rush Pensacola Fc,2025-01-23,3,3,0,2025-01-27,SHIPPED
1347951,Rush Florida,2025-01-23,20,20,0,2025-04-15,SHIPPED
1347961,Rush Quad Cities,2025-01-23,2,2,0,2025-01-27,SHIPPED
1347962,Rush Twin Cities,2025-01-23,4,4,0,2025-01-30,SHIPPED
1347970,Rush Idaho,2025-01-23,3,3,0,2025-01-31,SHIPPED
1347999,Rush Florida,2025-01-23,6,6,0,2025-01-27,SHIPPED
1348006,Rush Southwest Virginia,2025-01-23,4,4,0,2025-01-27,SHIPPED
1348007,Rush Ct East,2025-01-23,6,6,0,2025-01-27,SHIPPED
1348024,Rush Minnesota,2025-01-23,2,2,0,2025-01-30,SHIPPED
1348029,Rush Union Georgia,2025-01-23,4,4,0,2025-01-30,SHIPPED
1348030,Rush Kentucky,2025-01-23,1,1,0,2025-01-27,SHIPPED
1348035,Rush Bluffton,2025-01-23,7,7,0,2025-01-27,SHIPPED
1348041,Rush Pensacola Fc,2025-01-23,9,9,0,2025-01-29,SHIPPED
1348050,Rush Union Georgia,2025-01-23,4,4,0,2025-01-29,SHIPPED
1348068,Rush Florida,2025-01-23,4,4,0,2025-01-28,SHIPPED
1348069,Rush Florida,2025-01-23,3,3,0,2025-01-28,SHIPPED
1348078,Rush Virginia,2025-01-23,10,10,0,2025-01-30,SHIPPED
1348089,Rush Idaho,2025-01-23,5,5,0,2025-02-04,SHIPPED
1348113,Rush Union Georgia,2025-01-23,4,4,0,2025-01-28,SHIPPED
1348119,Rush Victory,2025-01-23,3,3,0,2025-01-29,SHIPPED
1348125,Rush North Carolina,2025-01-23,14,14,0,2025-01-27,SHIPPED
1348138,Rush Ct West,2025-01-23,3,3,0,2025-01-27,SHIPPED
1348143,Rush North Carolina,2025-01-23,5,5,0,2025-01-28,SHIPPED
1348147,Rush Southwest Missouri,2025-01-23,3,3,0,2025-01-27,SHIPPED
1348157,Rush Missouri,2025-01-23,6,6,0,2025-01-27,SHIPPED
1348172,Rush Florida,2025-01-24,3,3,0,2025-01-29,SHIPPED
1348188,Rush Minnesota,2025-01-24,12,12,0,2025-01-29,SHIPPED
1348202,Rush Lvu,2025-01-24,3,3,0,2025-01-28,SHIPPED
1348260,Rush Psd,2025-01-24,10,10,0,2025-01-29,SHIPPED
1348273,Rush Hawaii,2025-01-24,1,1,0,2025-01-28,SHIPPED
1348294,Rush Iowa,2025-01-24,4,4,0,2025-01-31,SHIPPED
1348301,Rush Florida,2025-01-24,2,2,0,2025-01-28,SHIPPED
1348304,Rush Ct East,2025-01-24,2,2,0,2025-01-28,SHIPPED
1348305,Rush Star Cincinnati,2025-01-24,3,3,0,2025-01-29,SHIPPED
1348343,Rush Iowa,2025-01-24,8,8,0,2025-01-29,SHIPPED
1348344,Rush Tennessee Lobos,2025-01-24,8,8,0,2025-01-31,SHIPPED
1348348,Rush Gateway,2025-01-24,12,12,0,2025-01-29,SHIPPED
1348355,Rush Fort Lauderdale,2025-01-24,10,10,0,2025-01-29,SHIPPED
1348357,Rush Ny Rochester,2025-01-24,8,8,0,2025-01-31,SHIPPED
1348366,Rush Iowa North,2025-01-24,7,7,0,2025-01-31,SHIPPED
1348371,Rush Hillsboro,2025-01-24,2,2,0,2025-01-28,SHIPPED
1348382,Rush Florida,2025-01-24,5,5,0,2025-01-31,SHIPPED
1348384,Rush Tennessee Lobos,2025-01-24,4,4,0,2025-01-31,SHIPPED
1348386,Rush Virginia,2025-01-24,5,5,0,2025-01-31,SHIPPED
1348395,Rush Southwest Virginia,2025-01-24,4,4,0,2025-01-31,SHIPPED
1348400,Rush Florida,2025-01-24,3,3,0,2025-01-31,SHIPPED
1348404,Rush Florida,2025-01-24,3,3,0,2025-01-29,SHIPPED
1348406,Rush Union Georgia,2025-01-24,6,6,0,2025-01-30,SHIPPED
1348428,Rush Ny Albany,2025-01-24,2,2,0,2025-01-28,SHIPPED
1348429,Rush Star Cincinnati,2025-01-24,6,6,0,2025-01-30,SHIPPED
1348430,Rush Florida,2025-01-24,3,3,0,2025-01-31,SHIPPED
1348432,Rush Ac Delray,2025-01-24,1,1,0,2025-01-29,SHIPPED
1348441,Rush Tennessee Lobos,2025-01-24,1,1,0,2025-01-28,SHIPPED
1348445,Rush Phoenix,2025-01-24,2,2,0,2025-01-28,SHIPPED
1348446,Rush Ny Albany,2025-01-24,3,3,0,2025-01-28,SHIPPED
1348450,Rush Iowa North,2025-01-27,4,4,0,2025-01-29,SHIPPED
1348458,Rush Fort Lauderdale,2025-01-27,1,1,0,2025-01-31,SHIPPED
1348461,Rush Chicago Oswego,2025-01-27,2,2,0,2025-01-29,SHIPPED
1348476,Rush La Krewe Lafayette,2025-01-25,5,5,0,2025-01-29,SHIPPED
1348486,Rush Minnesota,2025-01-25,6,6,0,2025-01-30,SHIPPED
1348487,Rush Iowa,2025-01-25,4,4,0,2025-01-31,SHIPPED
1348488,Rush Alabama,2025-01-25,7,7,0,2025-01-29,SHIPPED
1348489,Rush Columbia Missouri,2025-01-25,2,2,0,2025-01-29,SHIPPED
1348490,Rush Tennessee Lobos,2025-01-25,2,2,0,2025-01-28,SHIPPED
1348492,Rush Alabama,2025-01-25,2,2,0,2025-01-29,SHIPPED
1348498,Rush Florida,2025-01-25,4,4,0,2025-01-28,SHIPPED
1348505,Rush Alabama,2025-01-25,5,5,0,2025-01-31,SHIPPED
1348506,Rush Gateway,2025-01-25,6,6,0,2025-01-29,SHIPPED
1348510,Rush North Carolina,2025-01-25,11,11,0,2025-01-29,SHIPPED
1348518,Rush Minnesota,2025-01-25,6,6,0,2025-01-29,SHIPPED
1348532,Rush Missouri,2025-01-25,6,6,0,2025-01-29,SHIPPED
1348538,Rush Kentucky,2025-01-25,2,2,0,2025-01-28,SHIPPED
1348540,Rush Pennsylvania,2025-01-25,2,2,0,2025-01-28,SHIPPED
1348547,Rush Missouri,2025-01-25,5,5,0,2025-01-29,SHIPPED
1348554,Rush Alabama,2025-01-25,7,7,0,2025-01-31,SHIPPED
1348603,Rush Idaho,2025-01-25,2,2,0,2025-01-29,SHIPPED
1348605,Rush Florida,2025-01-25,4,4,0,2025-01-31,SHIPPED
1348616,Rush Hawaii,2025-01-25,6,6,0,2025-01-28,SHIPPED
1348620,Rush Tennessee Lobos,2025-01-25,6,6,0,2025-01-30,SHIPPED
1348628,Rush Gateway,2025-01-25,2,2,0,2025-01-28,SHIPPED
1348629,Rush Pennsylvania,2025-01-25,2,2,0,2025-01-28,SHIPPED
1348640,Rush Florida,2025-01-25,8,8,0,2025-01-30,SHIPPED
1348642,Rush Alabama,2025-01-25,8,8,0,2025-01-30,SHIPPED
1348647,Rush Emerald Coast United,2025-01-25,10,10,0,2025-01-31,SHIPPED
1348648,Rush Colorado,2025-01-25,1,1,0,2025-01-30,SHIPPED
1348649,Rush Colorado,2025-01-25,1,1,0,2025-01-29,SHIPPED
1348650,Rush Lvu,2025-01-25,2,2,0,2025-01-30,SHIPPED
1348652,Rush Twin Cities,2025-01-29,2,2,0,2025-02-07,SHIPPED
1348656,Rush Colorado,2025-01-25,1,1,0,2025-01-29,SHIPPED
1348658,Rush Ct East,2025-01-25,8,8,0,2025-01-31,SHIPPED
1348660,Rush Tennessee Lobos,2025-01-25,4,4,0,2025-01-31,SHIPPED
1348661,Rush Ac Delray,2025-01-25,2,2,0,2025-01-28,SHIPPED
1348663,Rush Idaho,2025-01-25,3,3,0,2025-01-30,SHIPPED
1348665,Rush Pennsylvania,2025-01-25,4,4,0,2025-01-28,SHIPPED
1348670,Rush Tennessee Lobos,2025-01-25,2,2,0,2025-01-28,SHIPPED
1348680,Rush Hawaii,2025-01-25,2,2,0,2025-01-29,SHIPPED
1348686,Rush Wisconsin,2025-01-25,3,3,0,2025-01-30,SHIPPED
1348687,Rush Florida,2025-01-25,4,4,0,2025-01-31,SHIPPED
1348688,Rush Wisconsin,2025-01-25,4,4,0,2025-01-30,SHIPPED
1348693,Rush Ny Albany,2025-01-25,3,3,0,2025-01-28,SHIPPED
1348697,Rush Iowa,2025-01-25,5,5,0,2025-01-31,SHIPPED
1348706,Rush Emerald Coast United,2025-01-27,1,1,0,2025-01-31,SHIPPED
1348708,Rush Minnesota,2025-01-27,6,6,0,2025-02-03,SHIPPED
1348710,Rush Florida,2025-01-27,4,4,0,2025-02-03,SHIPPED
1348716,Rush Hawaii,2025-01-26,4,4,0,2025-01-28,SHIPPED
1348717,Rush Ct East,2025-01-26,5,5,0,2025-01-30,SHIPPED
1348744,Rush Pensacola Fc,2025-01-26,9,9,0,2025-02-04,SHIPPED
1348746,Rush Alabama,2025-01-26,5,5,0,2025-01-29,SHIPPED
1348749,Rush Alabama,2025-01-26,5,5,0,2025-01-29,SHIPPED
1348778,Rush Missouri,2025-01-26,9,9,0,2025-01-29,SHIPPED
1348789,Rush Virginia,2025-01-26,2,2,0,2025-01-28,SHIPPED
1348793,Rush Pensacola Fc,2025-01-26,12,12,0,2025-02-03,SHIPPED
1348810,Rush Amarillo,2025-01-26,1,1,0,2025-01-28,SHIPPED
1348811,Rush Florida,2025-01-26,2,2,0,2025-01-28,SHIPPED
1348812,Rush Iowa South,2025-01-26,4,4,0,2025-01-31,SHIPPED
1348814,Rush Florida,2025-01-26,4,4,0,2025-01-29,SHIPPED
1348828,Rush Ny Albany,2025-01-26,2,2,0,2025-01-30,SHIPPED
1348829,Rush Minnesota,2025-01-26,8,8,0,2025-01-30,SHIPPED
1348833,Rush Iowa South,2025-01-26,4,4,0,2025-01-31,SHIPPED
1348836,Rush Florida,2025-01-26,3,3,0,2025-01-28,SHIPPED
1348842,Rush Iowa North,2025-01-26,5,5,0,2025-01-31,SHIPPED
1348846,Rush Southwest Virginia,2025-01-26,4,4,0,2025-01-31,SHIPPED
1348847,Rush Iowa South,2025-01-26,4,4,0,2025-01-31,SHIPPED
1348850,Rush Iowa South,2025-01-26,5,5,0,2025-01-31,SHIPPED
1348851,Rush Florida,2025-01-26,4,4,0,2025-02-03,SHIPPED
1348856,Rush Iowa South,2025-01-26,4,4,0,2025-01-30,SHIPPED
1348857,Rush San Jose,2025-01-26,1,1,0,2025-01-28,SHIPPED
1348858,Rush Iowa South,2025-01-26,5,5,0,2025-01-29,SHIPPED
1348878,Rush Iowa South,2025-01-26,8,8,0,2025-02-06,SHIPPED
1348889,Rush Southwest Virginia,2025-01-26,3,3,0,2025-01-30,SHIPPED
1348893,Rush Iowa South,2025-01-26,4,4,0,2025-01-31,SHIPPED
