order_id,Club Name,First Order Date,Latest Ship Date,Total Products Ordered,Time to ship,,
1002143,Rush Montana,2023-03-22,2023-05-19,11,58,,
1002146,Rush Montana,2023-03-23,2023-03-29,8,6,,
1002147,Rush Montana,2023-03-23,2023-03-29,7,6,,
1002150,Rush Montana,2023-03-23,2023-03-29,6,6,,
1002157,Rush Montana,2023-03-23,2023-03-29,10,6,,
1002162,Rush Montana,2023-03-22,2023-04-03,1,12,,
1002163,Rush Montana,2023-03-23,2023-03-29,6,6,,
1002164,Rush Montana,2023-03-23,2023-03-29,10,6,,
1002168,Rush Montana,2023-03-23,2023-03-29,9,6,,
1002173,Rush Montana,2023-03-23,2023-03-29,9,6,,
1002178,Rush Montana,2023-03-23,2023-03-29,8,6,,
1002179,Rush Montana,2023-03-23,2023-03-29,7,6,,
1002180,Rush Montana,2023-03-23,2023-03-29,9,6,,
1002181,Rush Montana,2023-03-22,2023-04-19,15,28,,
1002182,Rush Montana,2023-03-23,2023-03-29,8,6,,
1002184,Rush Montana,2023-03-23,2023-03-29,10,6,,
1002186,Rush Montana,2023-03-22,2023-04-06,11,15,,
1002191,Rush Montana,2023-03-23,2023-03-29,6,6,,
1002193,Rush Montana,2023-03-23,2023-03-29,18,6,,
1002198,Rush Montana,2023-03-23,2023-03-29,11,6,,
1002199,Rush Montana,2023-03-23,2023-03-29,12,6,,
1002200,Rush Montana,2023-03-23,2023-03-29,14,6,,
1002201,Rush Montana,2023-03-23,2023-03-29,8,6,,
1002202,Rush Montana,2023-03-23,2023-04-05,1,13,,
1002208,Rush Montana,2023-03-23,2023-03-29,9,6,,
1002218,Rush Montana,2023-03-23,2023-03-29,8,6,,
1002222,Rush Montana,2023-03-23,2023-03-29,7,6,,
1002234,Rush Montana,2023-03-24,2023-03-29,7,5,,
1002238,Rush Montana,2023-03-24,2023-03-29,8,5,,
1002240,Rush Montana,2023-03-23,2023-04-26,1,34,,
1002241,Rush Montana,2023-03-24,2023-03-29,6,5,,
1002242,Rush Montana,2023-03-24,2023-03-29,6,5,,
1002249,Rush Montana,2023-03-24,2023-03-29,8,5,,
1002251,Rush Montana,2023-03-24,2023-03-29,6,5,,
1002269,Rush Montana,2023-03-24,2023-03-29,12,5,,
1002287,Rush California,2023-03-24,2023-04-03,18,10,,
1002290,Rush California,2023-03-24,2023-04-19,24,26,,
1002315,Rush Montana,2023-03-25,2023-03-29,8,4,,
1002335,Rush California,2023-03-25,2023-04-21,21,27,,
1002354,Rush Montana,2023-03-25,2023-03-29,6,4,,
1002362,Rush Montana,2023-03-25,2023-04-03,7,9,,
1002390,Rush California,2023-03-26,2023-04-03,7,8,,
1002401,Rush Montana,2023-03-26,2023-03-29,6,3,,
1002402,Rush California,2023-03-26,2023-04-19,6,24,,
1002429,Rush Montana,2023-03-27,2023-03-29,6,2,,
1002445,Rush Montana,2023-03-27,2023-04-03,10,7,,
1002446,Rush Montana,2023-03-27,2023-04-19,6,23,,
1002474,Rush Montana,2023-03-27,2023-04-03,7,7,,
1002493,Rush Montana,2023-03-27,2023-04-19,6,23,,
1002514,Rush Montana,2023-03-28,2023-04-22,10,25,,
1002534,Rush Montana,2023-03-28,2023-04-03,12,6,,
1002566,Rush California,2023-03-28,2023-04-19,5,22,,
1002590,Rush Montana,2023-03-29,2023-04-03,2,5,,
1002619,Rush Montana,2023-03-30,2023-03-31,24,1,,
1002651,Rush California,2023-03-30,2023-04-07,12,8,,
1002723,Rush Montana,2023-03-31,2023-04-06,6,6,,
1002870,Rush Montana,2023-04-03,2023-04-06,2,3,,
1002882,Rush California,2023-04-03,2023-04-07,6,4,,
1002889,Rush California,2023-04-03,2023-04-06,5,3,,
1002892,Rush California,2023-04-03,2023-04-06,5,3,,
1002908,Rush California,2023-04-03,2023-05-24,13,51,,
1002909,Rush California,2023-04-03,2023-04-06,10,3,,
1002929,Rush California,2023-04-03,2023-05-08,36,35,,
1002932,Rush California,2023-04-03,2023-04-06,11,3,,
1002978,Rush Montana,2023-04-04,2023-04-07,2,3,,
1002981,Rush Montana,2023-04-04,2023-04-07,2,3,,
1003007,Rush Montana,2023-04-04,2023-04-13,2,9,,
1003069,Rush California,2023-04-05,2023-04-14,11,9,,
1003097,Rush Hawaii,2023-04-06,2023-04-18,7,12,,
1003098,Rush Hawaii,2023-04-06,2023-04-18,15,12,,
1003099,Rush Hawaii,2023-04-06,2023-04-18,11,12,,
1003119,Rush Hawaii,2023-04-06,2023-04-24,20,18,,
1003121,Rush Hawaii,2023-04-06,2023-04-13,4,7,,
1003176,Rush Hawaii,2023-04-07,2023-04-19,12,12,,
1003195,Rush Hawaii,2023-04-07,2023-04-18,14,11,,
1003196,Rush Hawaii,2023-04-07,2023-04-14,13,7,,
1003198,Rush Hawaii,2023-04-07,2023-04-19,11,12,,
1003202,Rush California,2023-04-07,2023-04-20,7,13,,
1003203,Rush Hawaii,2023-04-08,2023-04-13,10,5,,
1003229,Rush Hawaii,2023-04-08,2023-04-18,13,10,,
1003231,Rush Hawaii,2023-04-09,2023-04-19,8,10,,
1003233,Rush Hawaii,2023-04-09,2023-04-18,15,9,,
1003262,Rush California,2023-04-10,2023-04-13,5,3,,
1003263,Rush Hawaii,2023-04-10,2023-04-22,8,12,,
1003265,Rush South Texas,2023-04-10,2023-04-28,5,18,,
1003266,Rush California,2023-04-10,2023-05-02,6,22,,
1003275,Rush Hawaii,2023-04-10,2023-04-20,14,10,,
1003276,Rush Hawaii,2023-04-10,2023-04-20,10,10,,
1003280,Rush California,2023-04-11,2023-04-22,6,11,,
1003281,Rush Hawaii,2023-04-11,2023-04-18,12,7,,
1003283,Rush Hawaii,2023-04-11,2023-04-22,9,11,,
1003284,Rush Hawaii,2023-04-11,2023-05-02,43,21,,
1003301,Rush Hawaii,2023-04-11,2023-04-24,24,13,,
1003308,Rush Hawaii,2023-04-11,2023-04-20,14,9,,
1003310,Rush Hawaii,2023-04-11,2023-05-02,7,21,,
1003312,Rush Hawaii,2023-04-11,2023-04-22,12,11,,
1003313,Rush Hawaii,2023-04-11,2023-04-19,13,8,,
1003316,Rush Hawaii,2023-04-11,2023-04-19,8,8,,
