Order ID,Order Status,Order Date,Order Range,Shipped Quantity,Unshipped Quantity,Club,Combined Order Status
1288077,Shipped,8/20/2024,Older Than 5 Weeks,13,0,Rush Gateway, Shipped 
1288080,Shipped,8/20/2024,Older Than 5 Weeks,5,0,Rush Twin Cities, Shipped 
1288086,Shipped,8/20/2024,Older Than 5 Weeks,6,0,Rush Twin Cities, Shipped 
1288094,Partially Shipped,8/20/2024,Older Than 5 Weeks,5,1,Rush Twin Cities, Open 
1288099,Shipped,8/20/2024,Older Than 5 Weeks,9,0,Rush Twin Cities, Shipped 
1288111,Shipped,8/20/2024,Older Than 5 Weeks,1,0,Rush Mississippi, Shipped 
1288114,Shipped,8/20/2024,Older Than 5 Weeks,3,0,Rush Missouri, Shipped 
1288117,Shipped,8/20/2024,Older Than 5 Weeks,2,0,Rush Ny Syracuse, Shipped 
1288118,Shipped,8/20/2024,Older Than 5 Weeks,2,0,Rush Missouri, Shipped 
1288121,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1288122,Shipped,8/20/2024,Older Than 5 Weeks,2,0,Rush Chicago Oswego, Shipped 
1288124,Shipped,8/20/2024,Older Than 5 Weeks,6,0,Rush Iowa, Shipped 
1288126,Shipped,8/20/2024,Older Than 5 Weeks,3,0,Rush Lvu, Shipped 
1288141,Shipped,8/20/2024,Older Than 5 Weeks,1,0,Rush Virginia, Shipped 
1288154,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1288193,Shipped,8/20/2024,Older Than 5 Weeks,1,0,Rush Phoenix, Shipped 
1288196,Shipped,8/20/2024,Older Than 5 Weeks,2,0,Rush Ny Albany, Shipped 
1288197,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Southern Maryland, Shipped 
1288198,Shipped,8/20/2024,Older Than 5 Weeks,9,0,Rush United Fc, Shipped 
1288202,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Ny Albany, Shipped 
1288213,Shipped,8/20/2024,Older Than 5 Weeks,8,0,Rush Twin Cities, Shipped 
1288215,Partially Shipped,8/20/2024,Older Than 5 Weeks,10,2,Rush Twin Cities, Open 
1288220,Shipped,8/20/2024,Older Than 5 Weeks,7,0,Rush Pensacola Fc, Shipped 
1288222,Shipped,8/20/2024,Older Than 5 Weeks,14,0,Rush South Texas, Shipped 
1288227,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1288232,Shipped,8/20/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1288241,Shipped,8/20/2024,Older Than 5 Weeks,5,0,Rush Alabama, Shipped 
1288248,Shipped,8/20/2024,Older Than 5 Weeks,6,0,Rush Southwest Missouri, Shipped 
1288256,Partially Shipped,8/20/2024,Older Than 5 Weeks,1,1,Rush Coastal Bayside, Open 
1288262,Shipped,8/20/2024,Older Than 5 Weeks,1,0,Rush Southwest Missouri, Shipped 
1288264,Shipped,8/20/2024,Older Than 5 Weeks,8,0,Rush Iowa South, Shipped 
1288269,Shipped,8/20/2024,Older Than 5 Weeks,7,0,Rush Colorado South, Shipped 
1288272,Shipped,8/20/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1288277,Shipped,8/20/2024,Older Than 5 Weeks,2,0,Rush Wisconsin, Shipped 
1288278,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Florida, Shipped 
1288284,Shipped,8/20/2024,Older Than 5 Weeks,15,0,Rush Fort Lauderdale, Shipped 
1288286,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1288287,Shipped,8/20/2024,Older Than 5 Weeks,13,0,Rush Coastal Perdido, Shipped 
1288300,Shipped,8/20/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1288305,Shipped,8/20/2024,Older Than 5 Weeks,5,0,Rush Hawaii, Shipped 
1288310,Partially Shipped,8/20/2024,Older Than 5 Weeks,13,1,Rush Twin Cities, Open 
1288316,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Twin Cities, Shipped 
1288321,Shipped,8/20/2024,Older Than 5 Weeks,5,0,Rush Alabama, Shipped 
1288331,Shipped,8/20/2024,Older Than 5 Weeks,11,0,Rush Missouri, Shipped 
1288336,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1288343,Shipped,8/20/2024,Older Than 5 Weeks,12,0,Rush Twin Cities, Shipped 
1288353,Partially Shipped,8/20/2024,Older Than 5 Weeks,11,2,Rush Ny Syracuse, Open 
1288368,Partially Shipped,8/20/2024,Older Than 5 Weeks,2,5,Rush Union Georgia, Open 
1288370,Partially Shipped,8/20/2024,Older Than 5 Weeks,9,1,Rush Washington, Open 
1288371,Shipped,8/20/2024,Older Than 5 Weeks,11,0,Rush Ny Buffalo, Shipped 
1288376,Shipped,8/20/2024,Older Than 5 Weeks,6,0,Rush Missouri, Shipped 
1288391,Shipped,8/20/2024,Older Than 5 Weeks,1,0,Rush Star Cincinnati, Shipped 
1288408,Shipped,8/20/2024,Older Than 5 Weeks,6,0,Rush Kentucky, Shipped 
1288412,Shipped,8/20/2024,Older Than 5 Weeks,2,0,Rush Missouri, Shipped 
1288422,Shipped,8/20/2024,Older Than 5 Weeks,10,0,Rush Florida, Shipped 
1288430,Shipped,8/20/2024,Older Than 5 Weeks,6,0,Rush North Denver, Shipped 
1288433,Shipped,8/20/2024,Older Than 5 Weeks,1,0,Rush Nevada, Shipped 
1288463,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Flatirons, Shipped 
1288464,Shipped,8/20/2024,Older Than 5 Weeks,12,0,Rush Ny Albany, Shipped 
1288467,Shipped,8/20/2024,Older Than 5 Weeks,11,0,Rush Iowa, Shipped 
1288471,Shipped,8/20/2024,Older Than 5 Weeks,2,0,Rush Hillsboro, Shipped 
1288472,Shipped,8/20/2024,Older Than 5 Weeks,15,0,Rush Fremont, Shipped 
1288474,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1288475,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1288479,Partially Shipped,8/20/2024,Older Than 5 Weeks,11,1,Rush North Denver, Open 
1288493,Shipped,8/20/2024,Older Than 5 Weeks,3,0,Rush Alabama, Shipped 
1288504,Shipped,8/20/2024,Older Than 5 Weeks,3,0,Rush Idaho, Shipped 
1288525,Shipped,8/20/2024,Older Than 5 Weeks,9,0,Rush Nevada, Shipped 
1288526,Shipped,8/20/2024,Older Than 5 Weeks,8,0,Rush Hawaii, Shipped 
1288531,Shipped,8/20/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1288533,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Northern Colorado, Shipped 
1288535,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1288536,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush Northern Colorado, Shipped 
1288549,Shipped,8/20/2024,Older Than 5 Weeks,6,0,Rush North Denver, Shipped 
1288550,Shipped,8/20/2024,Older Than 5 Weeks,10,0,Rush Hawaii, Shipped 
1288557,Shipped,8/20/2024,Older Than 5 Weeks,4,0,Rush West Texas, Shipped 
1288558,Shipped,8/20/2024,Older Than 5 Weeks,3,0,Rush Florida, Shipped 
1288565,Shipped,8/20/2024,Older Than 5 Weeks,6,0,Rush Twin Cities, Shipped 
1288595,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Hawaii, Shipped 
1288598,Open,8/21/2024,Older Than 5 Weeks,0,8,Rush Hawaii, Open 
1288601,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Hawaii, Shipped 
1288604,Shipped,8/21/2024,Older Than 5 Weeks,8,0,Rush Hawaii, Shipped 
1288606,Shipped,8/21/2024,Older Than 5 Weeks,5,0,Rush Hawaii, Shipped 
1288618,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Virginia, Shipped 
1288622,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1288641,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Ct East, Shipped 
1288646,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Southwest Missouri, Shipped 
1288647,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Florida, Shipped 
1288649,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Kansas Wichita, Shipped 
1288654,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Ct East, Shipped 
1288658,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Tennessee Lobos, Shipped 
1288662,Shipped,8/21/2024,Older Than 5 Weeks,5,0,Rush Ct West, Shipped 
1288664,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Pennsylvania, Shipped 
1288684,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Florida, Shipped 
1288690,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Florida, Shipped 
1288691,Shipped,8/21/2024,Older Than 5 Weeks,10,0,Rush Twin Cities, Shipped 
1288703,Partially Shipped,8/21/2024,Older Than 5 Weeks,3,1,Rush Southwest Virginia, Open 
1288707,Shipped,8/21/2024,Older Than 5 Weeks,5,0,Rush Alabama, Shipped 
1288708,Shipped,8/21/2024,Older Than 5 Weeks,5,0,Rush Alabama, Shipped 
1288709,Shipped,8/21/2024,Older Than 5 Weeks,13,0,Rush Ct West, Shipped 
1288711,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Missouri, Shipped 
1288718,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Idaho, Shipped 
1288725,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush La Krewe Lafayette, Shipped 
1288726,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Southwest Virginia, Shipped 
1288727,Shipped,8/21/2024,Older Than 5 Weeks,16,0,Rush Palm Beach, Shipped 
1288737,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1288738,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Florida, Shipped 
1288744,Shipped,8/21/2024,Older Than 5 Weeks,15,0,Rush Kentucky, Shipped 
1288745,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Ct Select, Shipped 
1288757,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Ny Albany, Shipped 
1288758,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Mountain, Shipped 
1288762,Shipped,8/21/2024,Older Than 5 Weeks,9,0,Rush Ny Albany, Shipped 
1288763,Shipped,8/21/2024,Older Than 5 Weeks,8,0,Rush Colorado South, Shipped 
1288767,Shipped,8/21/2024,Older Than 5 Weeks,11,0,Rush Idaho, Shipped 
1288768,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1288771,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1288776,Partially Shipped,8/21/2024,Older Than 5 Weeks,7,1,Rush Colorado, Open 
1288777,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Coastal Perdido, Shipped 
1288778,Shipped,8/21/2024,Older Than 5 Weeks,13,0,Rush Ny Syracuse, Shipped 
1288779,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Colorado, Shipped 
1288780,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1288797,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Colorado, Shipped 
1288816,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Oklahoma, Shipped 
1288820,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Amarillo, Shipped 
1288824,Shipped,8/21/2024,Older Than 5 Weeks,11,0,Rush Ny Albany, Shipped 
1288833,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1288834,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Hawaii, Shipped 
1288840,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Colorado, Shipped 
1288841,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Florida, Shipped 
1288842,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Colorado, Shipped 
1288851,Shipped,8/21/2024,Older Than 5 Weeks,10,0,Rush Quincy, Shipped 
1288863,Shipped,8/21/2024,Older Than 5 Weeks,14,0,Rush Ct East, Shipped 
1288865,Shipped,8/21/2024,Older Than 5 Weeks,13,0,Rush Ct East, Shipped 
1288868,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Ny Albany, Shipped 
1288870,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Kansas, Shipped 
1288874,Shipped,8/21/2024,Older Than 5 Weeks,5,0,Rush Alabama, Shipped 
1288877,Shipped,8/21/2024,Older Than 5 Weeks,8,0,Rush Twin Cities, Shipped 
1288882,Shipped,8/21/2024,Older Than 5 Weeks,13,0,Rush Hawaii, Shipped 
1288891,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Phoenix, Shipped 
1288896,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1288897,Shipped,8/21/2024,Older Than 5 Weeks,24,0,Rush Hawaii, Shipped 
1288903,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Mississippi, Shipped 
1288914,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Washington, Shipped 
1288917,Shipped,8/21/2024,Older Than 5 Weeks,11,0,Rush Ct West, Shipped 
1288922,Shipped,8/21/2024,Older Than 5 Weeks,13,0,Rush Emerald Coast United, Shipped 
1288924,Shipped,8/21/2024,Older Than 5 Weeks,10,0,Rush Quincy, Shipped 
1288925,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush United Fc, Shipped 
1288929,Shipped,8/21/2024,Older Than 5 Weeks,9,0,Rush Ct West, Shipped 
1288936,Shipped,8/21/2024,Older Than 5 Weeks,8,0,Rush Emerald Coast United, Shipped 
1288937,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Hawaii, Shipped 
1288942,Shipped,8/21/2024,Older Than 5 Weeks,11,0,Rush Ny Albany, Shipped 
1288948,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Fremont, Shipped 
1288949,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Twin Cities, Shipped 
1288960,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Iowa, Shipped 
1288964,Shipped,8/21/2024,Older Than 5 Weeks,9,0,Rush Twin Cities, Shipped 
1288967,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Fort Lauderdale, Shipped 
1288971,Partially Shipped,8/21/2024,Older Than 5 Weeks,10,1,Rush Ct East, Open 
1288973,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Minnesota, Shipped 
1288976,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Lvu, Shipped 
1288981,Shipped,8/21/2024,Older Than 5 Weeks,10,0,Rush Florida, Shipped 
1288985,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Twin Cities, Shipped 
1288986,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Twin Cities, Shipped 
1288988,Shipped,8/21/2024,Older Than 5 Weeks,9,0,Rush Emerald Coast United, Shipped 
1288991,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Fort Lauderdale, Shipped 
1289001,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Idaho, Shipped 
1289002,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Ct Select, Shipped 
1289003,Partially Shipped,8/21/2024,Older Than 5 Weeks,10,1,Rush Alaska, Open 
1289010,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1289013,Shipped,8/21/2024,Older Than 5 Weeks,11,0,Rush Kansas, Shipped 
1289015,Shipped,8/21/2024,Older Than 5 Weeks,20,0,Rush Gateway, Shipped 
1289016,Shipped,8/21/2024,Older Than 5 Weeks,13,0,Rush Fort Lauderdale, Shipped 
1289018,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Pennsylvania, Shipped 
1289032,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Ct West, Shipped 
1289033,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Chicago West, Shipped 
1289035,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush La Krewe Lafayette, Shipped 
1289043,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Tennessee Lobos, Shipped 
1289045,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush South Texas, Shipped 
1289049,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Twin Cities, Shipped 
1289050,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Kansas Wichita, Shipped 
1289051,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Lvu, Shipped 
1289058,Shipped,8/21/2024,Older Than 5 Weeks,5,0,Rush Virginia, Shipped 
1289059,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush California, Shipped 
1289062,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Fort Lauderdale, Shipped 
1289068,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush United Fc, Shipped 
1289083,Shipped,8/21/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1289090,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Ct West, Shipped 
1289091,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Colorado South, Shipped 
1289100,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Florida, Shipped 
1289104,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Virginia, Shipped 
1289105,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Emerald Coast United, Shipped 
1289106,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Emerald Coast United, Shipped 
1289108,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Missouri, Shipped 
1289111,Partially Shipped,8/21/2024,Older Than 5 Weeks,9,1,Rush Hawaii, Open 
1289113,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Coastal Bayside, Shipped 
1289117,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Idaho, Shipped 
1289125,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Minnesota, Shipped 
1289126,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush New Jersey, Shipped 
1289127,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Coastal Bayside, Shipped 
1289129,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Minnesota, Shipped 
1289135,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Ct West, Shipped 
1289137,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Chicago North, Shipped 
1289138,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Mountain, Shipped 
1289142,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Lvu, Shipped 
1289147,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Lvu, Shipped 
1289148,Partially Shipped,8/21/2024,Older Than 5 Weeks,7,2,Rush Mississippi, Open 
1289154,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Ct West, Shipped 
1289156,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Missouri, Shipped 
1289159,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Mississippi, Shipped 
1289162,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Palm Beach, Shipped 
1289166,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Missouri, Shipped 
1289174,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Chicago West, Shipped 
1289175,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Ct Select, Shipped 
1289176,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Florida, Shipped 
1289189,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Fort Lauderdale, Shipped 
1289191,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Florida, Shipped 
1289194,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Oklahoma, Shipped 
1289202,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Twin Cities, Shipped 
1289211,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1289214,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Missouri, Shipped 
1289217,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Phoenix, Shipped 
1289220,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Minnesota, Shipped 
1289223,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Virginia, Shipped 
1289224,Shipped,8/21/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1289225,Partially Shipped,8/21/2024,Older Than 5 Weeks,12,1,Rush Ct East, Open 
1289236,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Twin Cities, Shipped 
1289241,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Twin Cities, Shipped 
1289249,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Ct Select, Shipped 
1289267,Shipped,8/21/2024,Older Than 5 Weeks,9,0,Rush Flatirons, Shipped 
1289269,Shipped,8/21/2024,Older Than 5 Weeks,8,0,Rush Emerald Coast United, Shipped 
1289272,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Hawaii, Shipped 
1289295,Shipped,8/21/2024,Older Than 5 Weeks,11,0,Rush La Krewe Alexandria, Shipped 
1289298,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Fort Lauderdale, Shipped 
1289299,Shipped,8/21/2024,Older Than 5 Weeks,9,0,Rush Florida, Shipped 
1289304,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1289305,Shipped,8/21/2024,Older Than 5 Weeks,16,0,Rush Twin Cities, Shipped 
1289306,Shipped,8/21/2024,Older Than 5 Weeks,8,0,Rush North Carolina, Shipped 
1289307,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Rock, Shipped 
1289308,Shipped,8/21/2024,Older Than 5 Weeks,10,0,Rush Fort Lauderdale, Shipped 
1289312,Partially Shipped,8/21/2024,Older Than 5 Weeks,10,6,Rush Quincy, Open 
1289313,Shipped,8/21/2024,Older Than 5 Weeks,5,0,Rush Colorado, Shipped 
1289321,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Kansas, Shipped 
1289326,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Idaho, Shipped 
1289330,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Mountain, Shipped 
1289333,Shipped,8/21/2024,Older Than 5 Weeks,9,0,Rush Virginia, Shipped 
1289345,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Washington, Shipped 
1289349,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Colorado, Shipped 
1289353,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Colorado, Shipped 
1289366,Shipped,8/21/2024,Older Than 5 Weeks,7,0,Rush Mississippi, Shipped 
1289373,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Flatirons, Shipped 
1289374,Shipped,8/21/2024,Older Than 5 Weeks,10,0,Rush Coastal Bayside, Shipped 
1289383,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Twin Cities, Shipped 
1289386,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Iowa, Shipped 
1289388,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Hawaii, Shipped 
1289396,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1289398,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush Northern Colorado, Shipped 
1289399,Shipped,8/21/2024,Older Than 5 Weeks,6,0,Rush Idaho, Shipped 
1289402,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Gateway, Shipped 
1289405,Shipped,8/21/2024,Older Than 5 Weeks,2,0,Rush Pensacola Fc, Shipped 
1289409,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Fremont, Shipped 
1289412,Shipped,8/21/2024,Older Than 5 Weeks,3,0,Rush Missouri, Shipped 
1289420,Shipped,8/21/2024,Older Than 5 Weeks,12,0,Rush Chicago Oswego, Shipped 
1289439,Shipped,8/21/2024,Older Than 5 Weeks,9,0,Rush Twin Cities, Shipped 
1289447,Shipped,8/22/2024,Older Than 5 Weeks,13,0,Rush Mountain, Shipped 
1289470,Shipped,8/22/2024,Older Than 5 Weeks,7,0,Rush Hawaii, Shipped 
1289472,Shipped,8/22/2024,Older Than 5 Weeks,9,0,Rush Wisconsin South East, Shipped 
1289476,Shipped,8/22/2024,Older Than 5 Weeks,8,0,Rush Maryland, Shipped 
1289493,Open,8/22/2024,Older Than 5 Weeks,0,10,Rush Ct East, Open 
1289497,Shipped,8/22/2024,Older Than 5 Weeks,16,0,Rush Ct East, Shipped 
1289504,Open,8/22/2024,Older Than 5 Weeks,0,3,Rush Wisconsin South East, Open 
1289505,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Rock, Shipped 
1289507,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Quincy, Shipped 
1289516,Shipped,8/22/2024,Older Than 5 Weeks,15,0,Rush Ct West, Shipped 
1289518,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Ny Syracuse, Shipped 
1289522,Shipped,8/22/2024,Older Than 5 Weeks,13,0,Rush Maryland, Shipped 
1289528,Shipped,8/22/2024,Older Than 5 Weeks,9,0,Rush Fort Lauderdale, Shipped 
1289535,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush North Denver, Shipped 
1289541,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Northern Colorado, Shipped 
1289557,Shipped,8/22/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1289562,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Colorado, Shipped 
1289568,Shipped,8/22/2024,Older Than 5 Weeks,1,0,Rush Quincy, Shipped 
1289569,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Massachusetts, Shipped 
1289570,Shipped,8/22/2024,Older Than 5 Weeks,6,0,Rush Rock, Shipped 
1289573,Shipped,8/22/2024,Older Than 5 Weeks,8,0,Rush Wisconsin, Shipped 
1289576,Shipped,8/22/2024,Older Than 5 Weeks,9,0,Rush Chicago North Shore, Shipped 
1289585,Shipped,8/22/2024,Older Than 5 Weeks,10,0,Rush Wisconsin, Shipped 
1289586,Shipped,8/22/2024,Older Than 5 Weeks,8,0,Rush Florida, Shipped 
1289596,Shipped,8/22/2024,Older Than 5 Weeks,9,0,Rush Southwest Missouri, Shipped 
1289597,Open,8/22/2024,Older Than 5 Weeks,0,13,Rush Ct West, Open 
1289599,Shipped,8/22/2024,Older Than 5 Weeks,3,0,Rush Colorado, Shipped 
1289603,Shipped,8/22/2024,Older Than 5 Weeks,1,0,Rush Quincy, Shipped 
1289604,Open,8/22/2024,Older Than 5 Weeks,0,8,Rush Twin Cities, Open 
1289605,Shipped,8/22/2024,Older Than 5 Weeks,13,0,Rush Florida, Shipped 
1289608,Shipped,8/22/2024,Older Than 5 Weeks,15,0,Rush Ny Select, Shipped 
1289612,Shipped,8/22/2024,Older Than 5 Weeks,2,0,Rush Alabama, Shipped 
